loan_id,gender,married,dependents,education,self_employed,applicantincome,coapplicantincome,loanamount,loan_amount_term,credit_history,property_area,loan_status,age,ed,employ,address,income,debtinc,creddebt,othdebt,default,approved
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,21.0,3.0,0.0,1.0,41.0,19.5,2.36652,5.62848,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,44.0,1.0,18.0,0.0,61.0,10.8,2.806488,3.781512,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,37.0,1.0,19.0,7.0,38.0,13.5,2.59065,2.53935,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,27.0,1.0,5.0,7.0,26.0,6.8,0.54808,1.21992,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,37.0,2.0,11.0,11.0,47.0,9.6,1.597248,2.914752,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,48.0,2.0,9.0,22.0,44.0,5.9,2.133912,0.462088,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,30.0,1.0,4.0,2.0,21.0,3.5,0.228585,0.506415,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,22.0,4.0,0.0,1.0,25.0,12.2,1.49145,1.55855,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,39.0,2.0,18.0,18.0,47.0,7.6,1.564536,2.007464,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,26.0,1.0,5.0,6.0,18.0,15.5,0.57474,2.21526,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,29.0,2.0,9.0,8.0,30.0,21.7,3.6456,2.8644,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,47.0,1.0,29.0,20.0,169.0,2.2,0.349492,3.368508,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,33.0,2.0,5.0,2.0,37.0,8.4,1.028748,2.079252,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,23.0,2.0,2.0,2.0,48.0,7.5,0.5112,3.0888,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,25.0,2.0,5.0,5.0,35.0,16.5,1.969275,3.805725,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,34.0,1.0,4.0,6.0,23.0,5.6,0.616952,0.671048,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,56.0,1.0,19.0,26.0,66.0,3.3,0.847242,1.330758,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,32.0,1.0,7.0,10.0,23.0,9.8,0.861028,1.392972,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,27.0,3.0,0.0,4.0,50.0,14.7,1.0437,6.3063,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,41.0,2.0,6.0,7.0,36.0,13.9,1.486188,3.517812,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,30.0,1.0,8.0,11.0,27.0,20.3,3.743523,1.737477,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,38.0,4.0,13.0,2.0,126.0,13.7,7.612542,9.649458,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,31.0,1.0,6.0,1.0,45.0,7.3,0.58473,2.70027,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,37.0,3.0,16.0,8.0,75.0,0.1,0.02205,0.05295,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,30.0,2.0,2.0,2.0,26.0,3.8,0.248976,0.739024,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,44.0,2.0,8.0,18.0,43.0,5.0,0.5547,1.5953,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,25.0,2.0,5.0,3.0,42.0,15.5,3.36567,3.14433,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,33.0,2.0,10.0,2.0,54.0,3.0,0.11988,1.50012,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,25.0,1.0,3.0,5.0,31.0,8.1,0.881361,1.629639,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,45.0,1.0,14.0,26.0,46.0,5.1,1.262148,1.083852,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,23.0,1.0,6.0,2.0,15.0,12.7,1.37541,0.52959,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,43.0,1.0,24.0,22.0,254.0,7.7,7.001764,12.556236,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,38.0,2.0,12.0,14.0,40.0,5.1,0.8976,1.1424,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,24.0,1.0,1.0,4.0,16.0,7.2,0.877824,0.274176,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,29.0,2.0,2.0,4.0,16.0,10.5,0.43344,1.24656,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,40.0,1.0,23.0,16.0,81.0,10.9,0.997677,7.831323,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,47.0,1.0,3.0,1.0,21.0,15.4,0.067914,3.166086,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,24.0,1.0,1.0,5.0,16.0,9.2,0.185472,1.286528,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,35.0,2.0,0.0,6.0,35.0,12.4,2.38266,1.95734,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,38.0,1.0,1.0,9.0,42.0,9.1,0.890526,2.931474,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,48.0,1.0,10.0,0.0,70.0,28.2,10.67934,9.06066,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,35.0,2.0,12.0,12.0,64.0,15.0,1.4496,8.1504,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,27.0,1.0,11.0,1.0,21.0,11.4,0.914508,1.479492,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,47.0,3.0,16.0,7.0,266.0,2.0,2.19184,3.12816,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,31.0,1.0,3.0,5.0,16.0,32.3,3.064624,2.103376,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,30.0,1.0,12.0,4.0,40.0,7.0,1.2488,1.5512,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,29.0,2.0,10.0,3.0,61.0,6.2,0.798002,2.983998,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,26.0,4.0,1.0,6.0,64.0,23.3,7.75424,7.15776,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,38.0,1.0,21.0,17.0,65.0,16.8,2.53344,8.38656,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,45.0,1.0,7.0,17.0,29.0,6.1,0.739442,1.029558,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,29.0,1.0,3.0,10.0,23.0,9.3,1.103724,1.035276,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,52.0,1.0,17.0,4.0,73.0,8.7,1.054266,5.296734,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,24.0,1.0,1.0,0.0,20.0,4.1,0.32472,0.49528,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,33.0,2.0,8.0,13.0,27.0,9.8,1.645812,1.000188,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,38.0,2.0,0.0,18.0,21.0,4.6,0.612444,0.353556,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,26.0,1.0,0.0,2.0,15.0,5.4,0.38556,0.42444,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,26.0,1.0,2.0,5.0,22.0,6.4,0.236544,1.171456,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,35.0,1.0,16.0,0.0,37.0,17.2,4.212968,2.151032,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,43.0,1.0,9.0,8.0,66.0,8.8,2.340624,3.467376,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,45.0,3.0,8.0,1.0,140.0,13.9,4.1839,15.2761,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,24.0,1.0,5.0,1.0,46.0,3.8,0.529644,1.218356,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,44.0,3.0,7.0,16.0,78.0,10.5,3.15315,5.03685,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,29.0,2.0,0.0,7.0,23.0,8.0,1.242,0.598,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,22.0,2.0,0.0,0.0,14.0,17.1,0.241794,2.152206,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,38.0,1.0,16.0,8.0,37.0,8.6,0.082732,3.099268,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,46.0,1.0,6.0,19.0,30.0,17.6,1.41504,3.86496,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,46.0,4.0,7.0,16.0,73.0,1.1,0.555676,0.247324,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,32.0,1.0,13.0,11.0,25.0,7.5,0.59625,1.27875,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,39.0,3.0,16.0,10.0,126.0,6.8,1.405152,7.162848,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,40.0,2.0,15.0,19.0,138.0,4.1,1.222128,4.435872,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,47.0,1.0,16.0,19.0,110.0,12.6,5.8212,8.0388,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,28.0,1.0,10.0,1.0,42.0,8.6,1.04748,2.56452,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,36.0,1.0,19.0,8.0,45.0,12.1,0.920205,4.524795,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,41.0,2.0,13.0,1.0,93.0,14.7,9.542358,4.128642,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,31.0,2.0,12.0,8.0,44.0,9.6,1.867008,2.356992,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,39.0,1.0,20.0,8.0,116.0,4.1,2.240076,2.515924,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,37.0,1.0,4.0,10.0,24.0,14.2,0.419184,2.988816,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,35.0,2.0,11.0,1.0,62.0,32.4,9.702504,10.385496,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,35.0,4.0,10.0,12.0,45.0,8.5,1.0404,2.7846,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,51.0,4.0,15.0,30.0,26.0,13.6,2.011984,1.524016,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,36.0,1.0,5.0,2.0,27.0,7.0,0.72387,1.16613,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,23.0,1.0,3.0,4.0,13.0,3.1,0.045539,0.357461,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,34.0,1.0,12.0,15.0,32.0,2.7,0.239328,0.624672,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,32.0,2.0,12.0,11.0,116.0,5.7,4.026708,2.585292,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,48.0,1.0,13.0,11.0,38.0,10.8,0.722304,3.381696,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,35.0,2.0,1.0,11.0,24.0,7.8,0.417456,1.454544,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,37.0,1.0,20.0,13.0,41.0,12.9,0.89913,4.38987,,0.0
